route_short_name,direction_id,shape_pt_lat,shape_pt_lon,shape_dist_traveled,route_long_name
VM23A,0,63.411527,10.380427,15241.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.411403,10.380547,15256.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.411051,10.38079,15297.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.410911,10.381015,15317.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.41082,10.381314,15335.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.410769,10.381707,15355.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.410724,10.382297,15385.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.410684,10.382604,15401.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.410652,10.38269,15406.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.410792,10.382861,15424.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.410841,10.382885,15430.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.411088,10.38283,15458.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.411222,10.3828,15473.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.411643,10.38283,15519.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.411815,10.382811,15539.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.412117,10.382654,15573.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.412414,10.382427,15608.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.412849,10.382248,15658.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.41399,10.381792,15787.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.414071,10.381841,15796.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.414122,10.381997,15806.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.414163,10.382391,15826.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.414098,10.382496,15835.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.414082,10.382601,15840.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.414076,10.382754,15848.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.414092,10.382835,15853.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.414152,10.38295,15861.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.41423,10.382969,15870.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.414268,10.38294,15875.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.414387,10.383327,15898.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.414462,10.383431,15908.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.414573,10.383479,15920.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.414882,10.383445,15955.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.415139,10.383346,15984.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.415768,10.382965,16057.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.416242,10.382759,16111.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.416559,10.382677,16146.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.416642,10.382556,16157.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.41666,10.38249,16161.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.416724,10.382586,16170.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.416859,10.382696,16186.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.417427,10.382659,16249.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.418054,10.38246,16320.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.418254,10.382398,16342.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.418349,10.382401,16353.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.418372,10.382425,16355.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.418411,10.382545,16363.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.418507,10.38301,16388.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.418587,10.383119,16399.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.418659,10.383141,16407.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.418771,10.38309,16420.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.419247,10.382623,16478.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.419361,10.382582,16491.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.419421,10.382643,16498.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.41945,10.382712,16503.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.420038,10.384983,16634.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.420104,10.385396,16656.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.420214,10.386348,16705.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.42052,10.388989,16841.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.420472,10.389086,16848.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.420484,10.389416,16865.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
